Date,Time,Julian,Precip,Pyranometer,PAR,Temp,RH,Wind,WindDir,BAR
26-May-2016,4:15,147,0.000,0.005,8.810,13.7,96,0.51,309.1,1016
26-May-2016,4:30,147,0.000,0.011,22.400,13.6,97,0.27,311.0,1016
26-May-2016,4:45,147,0.000,0.018,42.200,13.8,97,0.69,284.6,1017
26-May-2016,5:00,147,0.000,0.030,70.100,14.0,97,0.49,300.9,1017
26-May-2016,5:15,147,0.000,0.050,104.000,14.3,97,0.51,316.6,1017
26-May-2016,5:30,147,0.000,0.108,196.600,14.7,97,0.50,319.0,1017
26-May-2016,5:45,147,0.000,0.142,262.400,15.7,96,0.25,254.9,1018
26-May-2016,6:00,147,0.000,0.239,426.500,17.3,96,0.04,184.8,1018
26-May-2016,6:15,147,0.000,0.282,515.500,18.9,90,0.33,207.2,1018
26-May-2016,6:30,147,0.000,0.329,601.300,19.9,86,0.28,69.1,1018
26-May-2016,6:45,147,0.000,0.379,693.000,20.7,80,0.61,210.1,1018
26-May-2016,7:00,147,0.000,0.431,794.000,21.3,73,0.80,277.2,1018
26-May-2016,7:15,147,0.000,0.396,748.000,22.2,68,0.66,276.2,1019
26-May-2016,7:30,147,0.000,0.432,813.000,22.8,66,0.94,242.6,1019
26-May-2016,7:45,147,0.000,0.526,982.000,23.3,64,0.76,261.1,1019
26-May-2016,8:00,147,0.000,0.541,1018.000,23.6,61,1.26,266.4,1019
26-May-2016,8:15,147,0.000,0.618,1159.000,23.7,61,1.17,259.8,1019
26-May-2016,8:30,147,0.000,0.676,1268.000,24.0,61,1.25,214.2,1018
26-May-2016,8:45,147,0.000,0.711,1335.000,24.7,59,1.24,232.2,1018
26-May-2016,9:00,147,0.000,0.748,1406.000,24.8,57,1.49,242.8,1018
26-May-2016,9:15,147,0.000,0.780,1462.000,25.3,56,0.77,191.8,1018
26-May-2016,9:30,147,0.000,0.807,1518.000,26.3,54,0.75,266.6,1018
26-May-2016,9:45,147,0.000,0.836,1573.000,26.5,52,1.23,234.2,1018
26-May-2016,10:00,147,0.000,0.853,1602.000,26.6,52,1.43,213.3,1018
26-May-2016,10:15,147,0.000,0.879,1648.000,26.7,51,1.40,208.9,1018
26-May-2016,10:30,147,0.000,0.902,1691.000,27.0,50,1.44,223.7,1018
26-May-2016,10:45,147,0.000,0.910,1712.000,27.4,50,1.45,171.0,1018
26-May-2016,11:00,147,0.000,0.918,1722.000,26.1,55,2.17,74.0,1018
26-May-2016,11:15,147,0.000,0.941,1764.000,25.2,56,2.73,104.3,1018
26-May-2016,11:30,147,0.000,0.904,1696.000,25.3,56,2.49,92.4,1018
26-May-2016,11:45,147,0.000,0.942,1758.000,25.9,55,2.69,90.1,1017
26-May-2016,12:00,147,0.000,0.928,1732.000,25.9,55,2.70,97.3,1017
26-May-2016,12:15,147,0.000,0.854,1596.000,26.0,55,2.48,88.8,1017
26-May-2016,12:30,147,0.000,0.772,1443.000,26.4,54,2.28,119.2,1017
26-May-2016,12:45,147,0.000,0.875,1632.000,26.4,53,2.41,143.2,1017
26-May-2016,13:00,147,0.000,0.753,1409.000,26.3,53,2.65,130.2,1017
26-May-2016,13:15,147,0.000,0.733,1373.000,26.2,53,2.52,141.9,1017
26-May-2016,13:30,147,0.000,0.833,1551.000,26.2,52,2.70,126.7,1017
26-May-2016,13:45,147,0.000,0.809,1507.000,26.2,52,2.57,91.2,1017
26-May-2016,14:00,147,0.000,0.719,1359.000,25.6,53,3.03,89.2,1017
26-May-2016,14:15,147,0.000,0.716,1344.000,25.3,53,2.78,94.2,1017
26-May-2016,14:30,147,0.000,0.681,1283.000,24.9,53,3.36,84.4,1017
26-May-2016,14:45,147,0.000,0.559,1062.000,25.0,54,2.85,96.4,1017
26-May-2016,15:00,147,0.000,0.609,1139.000,24.6,54,3.13,96.9,1017
26-May-2016,15:15,147,0.000,0.482,918.000,24.4,55,3.23,103.5,1017
26-May-2016,15:30,147,0.000,0.291,569.700,23.7,57,2.47,108.6,1017
26-May-2016,15:45,147,0.000,0.276,528.200,23.4,59,2.33,107.8,1017
26-May-2016,16:00,147,0.000,0.373,698.700,23.0,59,2.69,109.4,1017
26-May-2016,16:15,147,0.000,0.409,762.000,23.2,58,2.29,110.5,1017
26-May-2016,16:30,147,0.000,0.203,400.100,22.9,58,1.67,104.5,1017
26-May-2016,16:45,147,0.000,0.200,393.000,22.3,61,1.67,80.3,1017
26-May-2016,17:00,147,0.000,0.184,357.900,21.4,64,2.04,97.1,1017
26-May-2016,17:15,147,0.000,0.196,355.200,20.7,65,1.96,85.2,1017
26-May-2016,17:30,147,0.000,0.146,268.400,20.3,66,2.42,91.4,1017
26-May-2016,17:45,147,0.000,0.112,221.800,19.6,67,2.24,102.7,1017
26-May-2016,18:00,147,0.000,0.064,131.700,19.0,68,2.01,92.2,1018
26-May-2016,18:15,147,0.000,0.026,48.470,18.4,69,1.83,98.1,1018
26-May-2016,18:30,147,0.000,0.034,55.610,18.1,70,1.66,87.6,1018
26-May-2016,18:45,147,0.000,0.023,42.560,17.7,71,1.72,81.1,1018
26-May-2016,19:00,147,0.000,0.009,18.660,17.4,72,1.48,75.0,1018
26-May-2016,19:15,147,0.000,0.003,6.997,16.9,75,1.47,71.1,1018
26-May-2016,19:30,147,0.000,0.000,1.684,16.5,78,1.41,72.3,1017
26-May-2016,19:45,147,0.000,0.000,0.892,16.2,79,0.57,86.2,1018
26-May-2016,20:00,147,0.000,0.000,0.892,15.8,81,0.71,82.6,1018
26-May-2016,20:15,147,0.000,0.000,0.892,15.6,83,0.98,75.4,1018
26-May-2016,20:30,147,0.000,0.000,0.892,15.6,83,0.82,85.0,1018
26-May-2016,20:45,147,0.000,0.000,0.892,15.7,84,0.97,86.5,1018
26-May-2016,21:00,147,0.000,0.000,0.892,15.8,83,1.09,93.9,1018
26-May-2016,21:15,147,0.000,0.000,0.892,15.9,83,1.01,104.1,1018
26-May-2016,21:30,147,0.000,0.000,0.892,15.8,84,0.84,99.6,1018
26-May-2016,21:45,147,0.000,0.000,0.892,15.8,85,0.42,94.2,1018
26-May-2016,22:00,147,0.000,0.000,0.892,15.7,85,0.40,115.7,1018
26-May-2016,22:15,147,0.000,0.000,0.892,15.7,86,0.53,117.5,1018
26-May-2016,22:30,147,0.000,0.000,0.892,15.8,85,0.76,100.0,1018
26-May-2016,22:45,147,0.000,0.000,0.892,15.9,85,0.23,239.3,1019
26-May-2016,23:00,147,0.000,0.000,0.892,15.8,85,0.11,174.4,1018
26-May-2016,23:15,147,0.000,0.000,0.892,15.6,86,0.19,83.4,1018
26-May-2016,23:30,147,0.000,0.000,0.892,15.2,87,0.18,67.9,1018
26-May-2016,23:45,147,0.000,0.000,0.892,15.0,88,0.29,228.0,1018
26-May-2016,0:00,147,0.000,0.000,0.892,15.0,88,0.08,63.6,1018
27-May-2016,0:15,148,0.000,0.000,0.892,15.0,89,0.28,87.4,1018
27-May-2016,0:30,148,0.000,0.000,0.892,15.0,89,0.59,89.2,1018
27-May-2016,0:45,148,0.000,0.000,0.892,14.9,90,0.70,64.3,1018
27-May-2016,1:00,148,0.000,0.000,0.892,14.7,90,0.38,63.2,1018
27-May-2016,1:15,148,0.000,0.000,0.892,14.6,91,0.28,140.7,1018
27-May-2016,1:30,148,0.000,0.000,0.892,14.6,91,0.38,201.5,1018
27-May-2016,1:45,148,0.000,0.000,0.892,14.5,91,0.49,125.9,1018
27-May-2016,2:00,148,0.000,0.000,0.892,14.5,91,0.51,84.3,1018
27-May-2016,2:15,148,0.000,0.000,0.892,14.3,92,0.52,184.0,1018
27-May-2016,2:30,148,0.000,0.000,0.892,14.2,92,0.31,113.4,1018
27-May-2016,2:45,148,0.000,0.000,0.892,14.1,92,0.34,139.8,1018
27-May-2016,3:00,148,0.000,0.000,0.892,14.0,93,0.63,134.9,1018
27-May-2016,3:15,148,0.000,0.000,0.887,13.8,93,0.52,138.0,1018
27-May-2016,3:30,148,0.000,0.000,0.892,13.7,94,0.32,177.8,1019
27-May-2016,3:45,148,0.000,0.000,0.897,13.6,94,0.73,174.4,1019
27-May-2016,4:00,148,0.000,0.000,1.468,13.5,95,0.75,178.7,1019
27-May-2016,4:15,148,0.000,0.003,5.692,13.4,95,0.28,132.5,1019
27-May-2016,4:30,148,0.000,0.009,16.760,13.2,95,0.49,66.6,1019
27-May-2016,4:45,148,0.000,0.022,39.930,13.1,95,0.36,143.6,1019
27-May-2016,5:00,148,0.000,0.041,69.360,13.2,96,0.93,251.2,1019
27-May-2016,5:15,148,0.000,0.083,142.100,13.3,96,0.77,194.6,1019
27-May-2016,5:30,148,0.000,0.144,228.200,13.5,95,0.88,190.9,1019
27-May-2016,5:45,148,0.000,0.103,169.300,13.7,95,0.80,166.3,1019
27-May-2016,6:00,148,0.000,0.106,197.600,13.7,95,0.49,175.6,1019
27-May-2016,6:15,148,0.000,0.113,215.800,13.8,94,0.63,113.1,1019
27-May-2016,6:30,148,0.000,0.192,356.600,13.9,94,0.81,84.3,1019
27-May-2016,6:45,148,0.000,0.159,301.800,14.2,93,0.85,178.7,1019
27-May-2016,7:00,148,0.000,0.155,303.400,14.3,93,0.89,172.2,1019
27-May-2016,7:15,148,0.000,0.299,554.500,14.4,92,1.12,199.4,1019
27-May-2016,7:30,148,0.000,0.464,843.000,15.1,90,1.19,210.7,1019
27-May-2016,7:45,148,0.000,0.486,894.000,15.7,87,1.17,122.7,1019
27-May-2016,8:00,148,0.000,0.506,941.000,16.2,86,1.10,156.4,1019
27-May-2016,8:15,148,0.000,0.533,1000.000,16.8,83,1.09,74.4,1019
27-May-2016,8:30,148,0.000,0.673,1248.000,17.3,82,1.44,206.1,1019
27-May-2016,8:45,148,0.000,0.788,1434.000,18.0,80,1.23,213.3,1019
27-May-2016,9:00,148,0.000,0.733,1371.000,18.6,77,1.72,105.9,1019
27-May-2016,9:15,148,0.000,0.758,1426.000,18.5,77,1.51,101.5,1019
27-May-2016,9:30,148,0.000,0.755,1428.000,18.2,78,1.54,95.4,1019
27-May-2016,9:45,148,0.000,0.768,1461.000,18.6,78,1.28,111.5,1019
27-May-2016,10:00,148,0.000,0.820,1557.000,18.6,76,1.59,80.8,1019
27-May-2016,10:15,148,0.000,0.836,1586.000,18.7,77,1.54,111.0,1019
27-May-2016,10:30,148,0.000,0.871,1638.000,19.1,76,1.53,103.0,1019
27-May-2016,10:45,148,0.000,0.851,1618.000,19.2,75,1.96,87.6,1019
27-May-2016,11:00,148,0.000,0.856,1624.000,19.0,75,2.51,87.5,1019
27-May-2016,11:15,148,0.000,0.859,1625.000,18.8,75,2.26,80.3,1019
27-May-2016,11:30,148,0.000,0.790,1501.000,18.6,76,2.01,96.5,1019
27-May-2016,11:45,148,0.000,0.798,1514.000,18.2,77,2.44,88.1,1019
27-May-2016,12:00,148,0.000,0.726,1386.000,17.7,78,2.10,73.9,1019
27-May-2016,12:15,148,0.000,0.739,1414.000,17.7,79,1.70,85.9,1019
27-May-2016,12:30,148,0.000,0.749,1430.000,17.8,77,2.56,75.1,1019
27-May-2016,12:45,148,0.000,0.824,1541.000,17.8,78,2.41,79.9,1018
27-May-2016,13:00,148,0.000,0.814,1539.000,17.8,77,2.70,92.2,1018
27-May-2016,13:15,148,0.000,0.811,1533.000,18.2,76,2.30,78.2,1018
27-May-2016,13:30,148,0.000,0.804,1519.000,18.3,75,2.18,85.3,1018
27-May-2016,13:45,148,0.000,0.759,1433.000,18.6,75,2.07,91.0,1018
27-May-2016,14:00,148,0.000,0.742,1406.000,18.3,75,2.45,95.9,1018
27-May-2016,14:15,148,0.000,0.709,1346.000,18.1,77,2.65,97.4,1018
27-May-2016,14:30,148,0.000,0.702,1331.000,17.8,78,2.67,100.5,1017
27-May-2016,14:45,148,0.000,0.667,1268.000,17.6,79,2.57,100.0,1017
27-May-2016,15:00,148,0.000,0.643,1229.000,17.4,80,2.67,92.3,1017
27-May-2016,15:15,148,0.000,0.593,1140.000,17.1,81,2.11,85.1,1017
27-May-2016,15:30,148,0.000,0.558,1076.000,17.1,81,2.20,86.7,1017
27-May-2016,15:45,148,0.000,0.512,982.000,17.0,81,1.97,104.1,1017
27-May-2016,16:00,148,0.000,0.477,912.000,17.3,81,1.86,99.7,1017
27-May-2016,16:15,148,0.000,0.428,815.000,17.3,81,2.00,91.2,1016
27-May-2016,16:30,148,0.000,0.370,707.000,17.2,81,1.68,94.4,1016
27-May-2016,16:45,148,0.000,0.323,617.600,17.5,80,1.33,68.2,1016
27-May-2016,17:00,148,0.000,0.251,488.400,17.4,80,1.26,96.4,1016
27-May-2016,17:15,148,0.000,0.206,398.100,17.2,81,1.58,85.1,1016
27-May-2016,17:30,148,0.000,0.175,329.900,16.8,83,1.64,80.0,1016
27-May-2016,17:45,148,0.000,0.134,257.700,16.4,84,1.41,91.6,1016
27-May-2016,18:00,148,0.000,0.112,210.300,16.0,85,1.42,86.9,1016
27-May-2016,18:15,148,0.000,0.077,148.700,15.5,87,1.32,74.0,1016
27-May-2016,18:30,148,0.000,0.069,124.500,15.0,88,1.00,85.8,1016
27-May-2016,18:45,148,0.000,0.033,66.480,14.7,90,1.03,72.9,1015
27-May-2016,19:00,148,0.000,0.013,26.600,14.3,91,1.05,71.5,1016
27-May-2016,19:15,148,0.000,0.003,9.270,13.9,92,0.65,77.1,1016
27-May-2016,19:30,148,0.000,0.000,3.344,13.6,93,0.67,63.6,1016
27-May-2016,19:45,148,0.000,0.000,2.260,13.4,94,0.68,75.1,1016
27-May-2016,20:00,148,0.000,0.000,2.225,13.4,95,0.62,95.6,1016
27-May-2016,20:15,148,0.000,0.000,2.072,13.3,96,0.44,92.9,1016
27-May-2016,20:30,148,0.000,0.000,2.260,13.3,96,0.46,130.2,1016
27-May-2016,20:45,148,0.000,0.000,1.918,13.3,96,0.30,80.4,1016
27-May-2016,21:00,148,0.000,0.000,1.641,13.2,96,0.42,68.9,1016
27-May-2016,21:15,148,0.000,0.000,1.462,13.2,97,0.30,159.6,1016
27-May-2016,21:30,148,0.000,0.000,1.448,13.1,97,0.37,50.5,1016
27-May-2016,21:45,148,0.000,0.000,1.403,13.1,97,0.57,152.5,1016
27-May-2016,22:00,148,0.000,0.000,1.279,13.0,97,0.33,129.0,1016
27-May-2016,22:15,148,0.000,0.000,1.250,12.9,97,0.24,75.7,1016
27-May-2016,22:30,148,0.000,0.000,1.210,12.8,97,0.23,94.2,1016
27-May-2016,22:45,148,0.000,0.000,1.324,12.7,98,0.16,227.6,1016
27-May-2016,23:00,148,0.000,0.000,1.215,12.8,98,0.14,239.9,1016
27-May-2016,23:15,148,0.000,0.000,1.175,12.7,98,0.25,99.8,1016
27-May-2016,23:30,148,0.000,0.000,1.200,12.8,98,0.21,135.4,1016
27-May-2016,23:45,148,0.000,0.000,1.275,12.8,98,0.17,196.8,1016
27-May-2016,0:00,148,0.000,0.000,1.215,12.7,98,0.04,115.7,1016
28-May-2016,0:15,149,0.000,0.000,1.131,12.7,98,0.22,257.6,1015
28-May-2016,0:30,149,0.000,0.000,1.190,12.9,98,0.13,148.3,1015
28-May-2016,0:45,149,0.000,0.000,1.205,13.0,99,0.51,313.1,1015
28-May-2016,1:00,149,0.000,0.000,1.037,13.0,99,0.20,181.2,1015
28-May-2016,1:15,149,0.000,0.000,1.017,12.8,98,0.10,132.1,1015
28-May-2016,1:30,149,0.000,0.000,1.007,12.8,99,0.18,121.3,1015
28-May-2016,1:45,149,0.000,0.000,0.942,12.7,99,0.07,196.8,1015
28-May-2016,2:00,149,0.000,0.000,0.942,12.7,99,0.11,97.8,1015
28-May-2016,2:15,149,0.000,0.000,0.918,12.8,99,0.03,83.9,1015
28-May-2016,2:30,149,0.000,0.000,0.922,12.7,99,0.19,89.9,1015
28-May-2016,2:45,149,0.000,0.000,0.903,12.7,99,0.03,104.5,1015
28-May-2016,3:00,149,0.000,0.000,0.913,12.8,99,0.16,78.6,1015
28-May-2016,3:15,149,0.000,0.000,0.908,12.9,99,0.01,95.2,1015
28-May-2016,3:30,149,0.000,0.000,0.893,12.8,99,0.12,110.5,1015
28-May-2016,3:45,149,0.000,0.000,0.977,12.9,99,0.03,262.1,1015
28-May-2016,4:00,149,0.000,0.001,2.693,13.0,99,0.28,263.2,1015
28-May-2016,4:15,149,0.000,0.004,8.670,13.5,100,0.37,215.4,1015
28-May-2016,4:30,149,0.000,0.013,26.390,14.5,100,0.37,207.4,1016
28-May-2016,4:45,149,0.000,0.029,58.850,15.3,100,0.33,226.8,1016
28-May-2016,5:00,149,0.000,0.059,107.300,16.1,100,0.34,251.6,1016
28-May-2016,5:15,149,0.000,0.136,185.800,17.2,100,0.11,191.3,1016
28-May-2016,5:30,149,0.000,0.127,192.000,18.4,100,0.46,212.6,1016
28-May-2016,5:45,149,0.000,0.093,177.900,18.7,98,0.90,249.6,1017
28-May-2016,6:00,149,0.000,0.122,253.400,18.9,97,0.88,251.4,1017
28-May-2016,6:15,149,0.000,0.249,458.300,19.5,95,0.95,252.0,1017
28-May-2016,6:30,149,0.000,0.312,573.600,20.2,92,1.40,258.1,1017
28-May-2016,6:45,149,0.000,0.262,513.700,20.9,89,1.20,257.5,1017
28-May-2016,7:00,149,0.000,0.406,743.000,21.6,87,1.34,250.8,1017
28-May-2016,7:15,149,0.000,0.440,814.000,22.5,83,1.62,237.9,1017
28-May-2016,7:30,149,0.000,0.338,671.900,23.3,81,1.22,248.3,1017
28-May-2016,7:45,149,0.000,0.528,998.000,24.1,79,1.28,246.9,1017
28-May-2016,8:00,149,0.000,0.455,888.000,24.8,76,1.56,238.3,1017
28-May-2016,8:15,149,0.000,0.372,737.000,25.4,76,0.87,249.9,1017
28-May-2016,8:30,149,0.000,0.524,1008.000,25.9,73,1.19,253.4,1017
28-May-2016,8:45,149,0.000,0.696,1324.000,26.7,71,1.37,246.3,1017
28-May-2016,9:00,149,0.000,0.718,1379.000,27.3,68,1.61,250.2,1017
28-May-2016,9:15,149,0.000,0.758,1451.000,27.5,68,1.78,241.6,1017
28-May-2016,9:30,149,0.000,0.788,1504.000,27.8,67,1.72,244.1,1017
28-May-2016,9:45,149,0.000,0.794,1520.000,28.5,65,1.15,275.6,1017
28-May-2016,10:00,149,0.000,0.839,1605.000,29.1,62,1.12,277.6,1017
28-May-2016,10:15,149,0.000,0.843,1616.000,29.9,59,0.86,214.5,1017
28-May-2016,10:30,149,0.000,0.872,1669.000,30.3,55,1.05,240.8,1017
28-May-2016,10:45,149,0.000,0.901,1722.000,30.6,53,1.30,236.9,1017
28-May-2016,11:00,149,0.000,0.922,1750.000,30.8,51,1.04,218.4,1017
28-May-2016,11:15,149,0.000,0.670,1296.000,31.2,49,1.48,245.2,1017
28-May-2016,11:30,149,0.000,0.856,1627.000,31.1,51,1.17,189.0,1017
28-May-2016,11:45,149,0.000,0.815,1567.000,31.4,50,0.87,156.8,1017
28-May-2016,12:00,149,0.000,0.946,1804.000,32.0,49,0.78,246.3,1017
28-May-2016,12:15,149,0.000,0.901,1722.000,32.5,46,0.99,201.4,1017
28-May-2016,12:30,149,0.000,0.923,1750.000,32.7,45,1.32,236.1,1017
28-May-2016,12:45,149,0.000,0.591,1152.000,32.4,49,1.37,95.3,1017
28-May-2016,13:00,149,0.000,0.886,1652.000,31.3,54,1.97,118.3,1017
28-May-2016,13:15,149,0.000,0.917,1713.000,31.3,54,2.96,116.6,1017
28-May-2016,13:30,149,0.000,0.356,712.000,31.0,54,2.65,111.2,1017
28-May-2016,13:45,149,0.000,0.538,1017.000,30.4,56,2.19,116.5,1016
28-May-2016,14:00,149,0.000,0.591,1117.000,31.1,53,2.51,119.3,1016
28-May-2016,14:15,149,0.000,0.717,1332.000,31.2,53,2.48,115.7,1016
28-May-2016,14:30,149,0.000,0.720,1341.000,31.7,52,2.05,131.7,1016
28-May-2016,14:45,149,0.000,0.713,1341.000,32.1,49,2.34,140.3,1016
28-May-2016,15:00,149,0.000,0.667,1265.000,32.2,48,2.60,138.2,1016
28-May-2016,15:15,149,0.000,0.554,1064.000,31.8,49,2.35,159.6,1016
28-May-2016,15:30,149,0.000,0.514,987.000,31.7,50,1.79,143.0,1016
28-May-2016,15:45,149,0.000,0.491,940.000,31.8,50,1.92,131.4,1016
28-May-2016,16:00,149,0.000,0.432,827.000,31.4,52,1.41,154.5,1016
28-May-2016,16:15,149,0.000,0.359,696.400,31.0,51,2.16,145.3,1016
28-May-2016,16:30,149,0.000,0.304,593.000,30.7,52,1.73,132.0,1016
28-May-2016,16:45,149,0.000,0.233,463.300,30.7,52,1.78,118.9,1016
28-May-2016,17:00,149,0.000,0.185,373.700,30.5,52,1.47,119.3,1016
28-May-2016,17:15,149,0.000,0.165,330.000,30.4,53,1.18,126.9,1016
28-May-2016,17:30,149,0.000,0.118,243.000,30.1,57,0.68,92.9,1016
28-May-2016,17:45,149,0.000,0.110,221.300,29.5,59,0.69,112.8,1016
28-May-2016,18:00,149,0.000,0.086,172.700,28.8,62,0.91,101.0,1016
28-May-2016,18:15,149,0.000,0.052,109.400,28.1,65,0.43,92.8,1017
28-May-2016,18:30,149,0.000,0.041,85.400,27.4,67,0.15,74.0,1016
28-May-2016,18:45,149,0.000,0.030,63.250,26.6,69,0.01,93.7,1016
28-May-2016,19:00,149,0.000,0.011,25.120,25.9,72,0.11,88.3,1016
28-May-2016,19:15,149,0.000,0.003,8.830,25.1,74,0.09,39.1,1016
28-May-2016,19:30,149,0.000,0.001,3.056,24.3,76,0.21,115.3,1017
28-May-2016,19:45,149,0.000,0.000,0.999,23.6,78,0.42,229.3,1017
28-May-2016,20:00,149,0.000,0.000,0.890,22.6,79,1.00,74.5,1017
28-May-2016,20:15,149,0.000,0.000,0.891,21.6,79,0.70,66.9,1017
28-May-2016,20:30,149,0.000,0.000,0.891,20.7,80,0.21,95.4,1017
28-May-2016,20:45,149,0.000,0.000,0.891,20.2,81,0.08,112.3,1017
28-May-2016,21:00,149,0.000,0.000,0.891,19.8,82,0.29,191.9,1017
28-May-2016,21:15,149,0.000,0.000,0.906,19.4,84,0.46,80.8,1017
28-May-2016,21:30,149,0.000,0.000,0.891,19.2,85,0.67,95.3,1018
28-May-2016,21:45,149,0.000,0.000,0.891,19.2,86,0.65,73.5,1018
28-May-2016,22:00,149,0.000,0.000,0.891,18.9,85,0.70,129.7,1018
28-May-2016,22:15,149,0.000,0.000,0.891,18.3,85,0.90,109.6,1018
28-May-2016,22:30,149,0.000,0.000,0.891,17.6,87,0.99,92.9,1019
28-May-2016,22:45,149,0.000,0.000,0.891,17.2,88,0.74,112.7,1019
28-May-2016,23:00,149,0.000,0.000,0.892,16.9,89,0.68,126.2,1019
28-May-2016,23:15,149,0.000,0.000,0.892,16.7,90,0.49,136.2,1019
28-May-2016,23:30,149,0.000,0.000,0.892,16.5,91,0.60,122.8,1019
28-May-2016,23:45,149,0.000,0.000,0.892,16.4,91,0.48,146.6,1019
28-May-2016,0:00,149,0.000,0.000,0.892,16.3,92,0.55,153.2,1019
29-May-2016,0:15,150,0.000,0.000,0.892,16.1,92,0.59,139.7,1019
29-May-2016,0:30,150,0.000,0.000,0.892,16.0,92,0.55,146.3,1019
29-May-2016,0:45,150,0.000,0.000,0.892,15.8,93,1.11,146.2,1019
29-May-2016,1:00,150,0.000,0.000,0.892,15.7,94,0.94,133.8,1019
29-May-2016,1:15,150,0.000,0.000,0.892,15.6,94,0.84,128.4,1019
29-May-2016,1:30,150,0.000,0.000,0.892,15.5,95,0.75,131.6,1019
29-May-2016,1:45,150,0.000,0.000,0.892,15.5,95,1.26,128.7,1020
29-May-2016,2:00,150,0.000,0.000,0.892,15.4,95,1.16,102.0,1020
29-May-2016,2:15,150,0.000,0.000,0.892,15.1,95,1.35,114.0,1020
29-May-2016,2:30,150,0.000,0.000,0.892,14.5,95,1.45,111.3,1020
29-May-2016,2:45,150,0.000,0.000,0.892,14.0,95,1.62,145.1,1020
29-May-2016,3:00,150,0.000,0.000,0.892,13.9,96,1.66,134.6,1020
29-May-2016,3:15,150,0.000,0.000,0.858,13.8,96,1.25,119.3,1020
29-May-2016,3:30,150,0.000,0.000,0.858,13.7,96,1.41,116.8,1020
29-May-2016,3:45,150,0.000,0.000,0.892,13.6,95,1.78,130.6,1021
29-May-2016,4:00,150,0.000,0.000,1.234,13.4,95,1.66,134.5,1021
29-May-2016,4:15,150,0.000,0.002,4.214,13.3,95,1.81,149.9,1021
29-May-2016,4:30,150,0.000,0.005,10.220,13.3,95,1.57,155.9,1021
29-May-2016,4:45,150,0.000,0.009,18.620,13.3,94,1.49,143.7,1021
29-May-2016,5:00,150,0.000,0.017,31.700,13.3,94,1.55,149.5,1021
29-May-2016,5:15,150,0.000,0.025,47.440,13.4,94,1.55,129.5,1021
29-May-2016,5:30,150,0.000,0.035,64.620,13.4,93,1.21,151.2,1021
29-May-2016,5:45,150,0.000,0.043,79.900,13.4,93,1.17,146.2,1021
29-May-2016,6:00,150,0.000,0.055,102.000,13.4,93,1.54,119.3,1022
29-May-2016,6:15,150,0.000,0.071,129.600,13.4,93,1.66,132.8,1022
29-May-2016,6:30,150,0.000,0.079,144.100,13.5,94,1.59,113.0,1022
29-May-2016,6:45,150,0.000,0.083,151.000,13.6,94,1.51,118.1,1022
29-May-2016,7:00,150,0.000,0.093,169.300,13.6,95,1.69,131.1,1022
29-May-2016,7:15,150,0.000,0.095,172.200,13.5,96,1.40,116.0,1022
29-May-2016,7:30,150,0.000,0.098,179.000,13.3,97,1.44,126.4,1022
29-May-2016,7:45,150,0.000,0.099,180.900,13.1,97,1.38,122.3,1023
29-May-2016,8:00,150,0.000,0.110,202.500,12.8,98,1.56,131.4,1023
29-May-2016,8:15,150,0.000,0.116,213.400,12.7,98,1.55,105.7,1023
29-May-2016,8:30,150,0.000,0.126,232.000,12.7,99,1.48,131.3,1023
29-May-2016,8:45,150,0.000,0.127,232.600,12.7,99,1.58,125.7,1023
29-May-2016,9:00,150,0.000,0.135,249.200,12.8,99,1.09,137.8,1023
29-May-2016,9:15,150,0.000,0.127,234.000,12.7,99,1.12,115.0,1023
29-May-2016,9:30,150,0.000,0.150,273.900,12.7,99,1.11,116.4,1023
29-May-2016,9:45,150,0.000,0.160,292.900,12.6,99,1.57,91.5,1023
29-May-2016,10:00,150,0.000,0.174,321.800,12.5,99,1.50,112.7,1023
29-May-2016,10:15,150,0.000,0.171,319.100,12.5,100,1.56,126.9,1023
29-May-2016,10:30,150,0.000,0.177,326.200,12.4,100,1.48,108.7,1023
29-May-2016,10:45,150,0.000,0.191,353.200,12.5,100,1.28,128.6,1023
29-May-2016,11:00,150,0.000,0.189,351.000,12.5,100,1.40,105.4,1023
29-May-2016,11:15,150,0.000,0.202,373.200,12.4,100,1.45,131.8,1023
29-May-2016,11:30,150,0.000,0.214,398.600,12.4,100,1.63,99.8,1023
29-May-2016,11:45,150,0.000,0.220,407.400,12.5,100,1.20,138.2,1023
29-May-2016,12:00,150,0.000,0.199,376.900,12.5,99,1.55,129.6,1023
29-May-2016,12:15,150,0.000,0.203,387.100,12.4,99,1.11,127.3,1022
29-May-2016,12:30,150,0.000,0.244,454.400,12.2,99,1.87,103.5,1022
29-May-2016,12:45,150,0.000,0.221,411.100,12.0,99,1.67,102.5,1023
29-May-2016,13:00,150,0.000,0.245,454.400,12.2,98,1.30,80.1,1023
29-May-2016,13:15,150,0.000,0.229,426.000,12.3,98,1.24,100.7,1023
29-May-2016,13:30,150,0.000,0.232,436.400,12.2,97,1.56,108.8,1023
29-May-2016,13:45,150,0.000,0.183,345.100,12.1,97,1.70,92.0,1023
29-May-2016,14:00,150,0.000,0.183,343.200,12.2,97,1.44,122.9,1022
29-May-2016,14:15,150,0.000,0.214,400.100,12.2,96,1.61,90.5,1022
29-May-2016,14:30,150,0.000,0.190,351.900,12.1,97,1.43,111.5,1022
